,WindDir,valid,UP,M,BL,FG,RA,SN,tmpf,dwpf,relh,sknt,vsby,gust
6184,NW,2020-04-19 04:58:00,False,False,False,False,False,True,15.8,10.4,78.84,37,70,37
6185,W,2020-04-19 22:56:00,True,True,False,False,False,False,26.6,26.6,100,63,0,70
6186,W,2020-04-20 04:56:00,False,False,True,True,False,True,12.2,12.2,100,60,0.06,66
6187,SW,2020-04-20 14:51:00,False,True,False,False,False,False,23,10.4,57.96,4,90,4
6188,SW,2020-04-20 22:58:00,False,True,False,False,False,False,19.4,3.2,48.69,19,100,19
6189,SW,2020-04-21 04:56:00,False,True,False,False,False,False,17.6,6.8,62.02,14,100,32
6190,S,2020-04-21 14:52:00,False,False,True,True,False,True,21.2,21.2,100,33,0,33
6191,W,2020-04-21 22:56:00,True,True,False,False,False,False,10.4,10.4,100,60,0,67
6192,W,2020-04-22 04:54:00,True,True,False,False,False,False,3.2,3.2,100,61,0,69
6193,W,2020-04-22 14:52:00,False,False,True,True,False,True,6.8,6.8,100,68,0,78
6194,W,2020-04-22 22:57:00,False,False,True,True,False,True,5,5,100,79,0,87
6195,W,2020-04-23 04:55:00,False,False,False,True,False,False,1.4,-9.4,59.64,60,0.12,70
6196,W,2020-04-23 14:52:00,False,True,False,False,False,False,12.2,-0.4,56.3,46,130,57
6197,W,2020-04-23 22:54:00,True,True,False,False,False,False,17.6,-0.4,44.48,36,120,36
6198,W,2020-04-24 04:55:00,False,True,False,False,False,False,21.2,5,48.99,20,100,20
6199,N,2020-04-24 14:53:00,False,True,False,False,False,False,28.4,12.2,50.17,5,80,5
6200,NW,2020-04-24 22:57:00,False,True,False,False,False,False,23,1.4,38.45,19,100,19
6201,NW,2020-04-25 04:53:00,False,True,False,False,False,False,23,5,45.41,4,100,4
6202,W,2020-04-25 14:48:00,False,True,False,False,False,False,30.2,14,50.47,13,90,20
6203,S,2020-04-25 22:54:00,False,True,False,False,False,False,30.2,10.4,43.04,7,90,7
6204,S,2020-04-26 04:56:00,False,True,False,False,False,False,30.2,23,74.26,16,70,16
6205,SE,2020-04-26 14:51:00,False,True,False,False,False,False,26.6,21.2,79.77,19,50,24
6206,E,2020-04-26 22:49:00,True,True,False,False,False,False,19.4,19.4,100,61,0,71
6207,E,2020-04-27 04:49:00,True,True,False,False,False,False,19.4,19.4,100,66,0,73
6208,E,2020-04-27 14:49:00,True,True,False,False,False,False,17.6,17.6,100,56,0.06,66
6209,NE,2020-04-27 22:50:00,True,True,False,False,False,False,14,14,100,39,0.06,39
6210,NE,2020-04-28 04:50:00,False,False,False,True,False,False,14,14,100,22,0,22
6211,NW,2020-04-28 14:54:00,False,False,False,True,False,False,24.8,24.8,100,10,0.06,10
6212,NE,2020-04-28 22:51:00,False,True,False,False,False,False,24.8,14,63.03,20,90,20
6213,E,2020-04-29 04:53:00,False,True,False,False,False,False,23,10.4,57.96,4,90,4
6214,SE,2020-04-29 14:47:00,False,True,False,False,False,False,32,14,46.92,21,80,21
6215,S,2020-04-29 22:58:00,False,True,False,False,False,False,30.2,15.8,54.59,29,70,37
6216,S,2020-04-30 04:57:00,False,False,False,True,False,False,26.6,26.6,100,34,0.12,34
6217,S,2020-04-30 14:47:00,True,True,False,False,False,False,30.2,30.2,100,59,0.06,66
6218,S,2020-04-30 22:53:00,True,True,False,False,False,False,26.6,26.6,100,64,0.06,75
6219,S,2020-05-01 04:55:00,False,False,False,True,True,False,32,32,100,58,0,67
6220,W,2020-05-01 14:47:00,False,False,False,True,False,False,37.4,37.4,100,24,0.12,24
6221,NW,2020-05-01 22:54:00,True,True,False,False,False,False,30.2,30.2,100,42,0.12,53
6222,NW,2020-05-02 04:58:00,False,False,False,True,False,False,19.4,19.4,100,55,0,71
6223,W,2020-05-02 14:48:00,False,True,False,False,False,False,28.4,17.6,63.51,45,100,56
6224,NW,2020-05-02 22:59:00,False,True,False,False,False,False,32,24.8,74.44,34,60,34
6225,SW,2020-05-03 04:54:00,True,True,False,False,False,False,32,28.4,86.39,18,20,26
6226,W,2020-05-03 14:50:00,False,True,False,False,False,False,39.2,33.8,80.79,41,60,52
6227,W,2020-05-03 22:56:00,False,True,False,False,False,False,41,26.6,56.22,28,80,28
6228,W,2020-05-04 04:56:00,False,False,False,True,False,False,28.4,28.4,100,43,0,49
6229,W,2020-05-04 14:54:00,True,True,False,False,False,False,26.6,26.6,100,36,0,36
6230,NW,2020-05-04 22:57:00,True,True,False,False,False,False,21.2,21.2,100,50,0,61
6231,NW,2020-05-05 04:57:00,True,True,False,False,False,False,15.8,15.8,100,44,0,49
6232,NW,2020-05-05 14:47:00,False,False,False,True,False,False,19.4,19.4,100,36,0,42
6233,N,2020-05-05 22:48:00,False,False,False,True,False,False,17.6,17.6,100,22,0.12,30
6234,W,2020-05-06 04:53:00,False,True,False,False,False,False,19.4,14,79.16,12,80,12
6235,S,2020-05-06 14:54:00,False,True,False,False,False,False,30.2,26.6,86.28,4,80,4
6236,NE,2020-05-06 22:55:00,False,True,False,False,False,False,23,17.6,79.47,16,90,16
6237,N,2020-05-07 04:53:00,False,True,False,False,False,False,19.4,10.4,67.51,27,90,31
6238,NW,2020-05-07 14:51:00,False,True,False,False,False,False,26.6,21.2,79.77,23,90,32
6239,W,2020-05-07 22:57:00,True,True,False,False,False,False,24.8,15.8,68.18,19,70,19
6240,W,2020-05-08 04:52:00,False,False,True,True,False,True,15.8,15.8,100,45,0.06,54
6241,W,2020-05-08 14:54:00,False,False,False,False,False,True,21.2,10.4,62.53,37,60,47
6242,SE,2020-05-08 22:50:00,False,False,False,True,False,True,17.6,17.6,100,12,0.06,12
6243,N,2020-05-09 04:57:00,True,True,False,False,False,False,10.4,10.4,100,21,0.06,27
6244,W,2020-05-09 14:50:00,True,True,False,False,False,False,8.6,8.6,100,65,0.12,76
6245,W,2020-05-09 22:47:00,True,True,False,False,False,False,8.6,8.6,100,80,0,87
6246,W,2020-05-10 04:52:00,True,True,False,False,False,False,8.6,8.6,100,73,0,81
6247,W,2020-05-10 14:59:00,False,False,True,True,False,True,15.8,15.8,100,65,0.06,73
6248,W,2020-05-10 22:51:00,True,True,False,False,False,False,19.4,19.4,100,60,0,60
6249,W,2020-05-11 04:54:00,False,False,True,True,False,True,19.4,19.4,100,47,0,47
6250,SE,2020-05-11 14:51:00,True,True,False,False,False,False,28.4,28.4,100,30,0.5,33
6251,NW,2020-05-11 22:48:00,True,True,False,False,False,False,21.2,21.2,100,24,0.06,31
6252,NW,2020-05-12 04:49:00,True,True,False,False,False,False,15.8,15.8,100,54,0,72
6253,NW,2020-05-12 14:51:00,False,False,False,True,False,False,14.4,13.1,94.45,52,70,58
6254,NW,2020-05-13 04:51:00,False,False,True,True,False,True,8.6,8.6,100,61,0.06,68
6255,NW,2020-05-13 14:52:00,False,True,False,False,False,False,19.4,10.4,67.51,47,70,63
6256,NW,2020-05-13 22:59:00,False,True,False,False,False,False,21.2,10.4,62.53,66,80,71
6257,NW,2020-05-14 04:56:00,False,True,False,False,False,False,21.2,5,48.99,47,80,67
6258,W,2020-05-14 14:47:00,False,True,False,False,False,False,32,17.6,54.87,36,70,46
6259,W,2020-05-14 22:57:00,False,True,False,False,False,False,33.8,14,43.65,23,70,23
6260,S,2020-05-15 04:50:00,False,True,False,False,False,False,33.8,14,43.65,17,70,25
6261,W,2020-05-15 14:47:00,False,False,False,True,False,False,42.8,42.8,100,29,0,35
6262,W,2020-05-15 22:54:00,True,True,False,False,False,False,42.8,42.8,100,36,0,36
6263,NW,2020-05-16 14:47:00,False,False,False,True,False,False,32,32,100,31,0,37
6264,NE,2020-05-16 22:57:00,False,True,False,False,False,False,32,21.2,63.99,14,100,14
6265,W,2020-05-17 04:49:00,False,True,False,False,False,False,32,21.2,63.99,14,70,14
6266,W,2020-05-17 14:50:00,False,True,False,False,False,False,39.2,33.8,80.79,16,50,22
6267,NW,2020-05-17 22:54:00,False,True,False,False,False,False,35.6,26.6,69.46,9,70,9
6268,W,2020-05-18 04:53:00,False,True,False,False,False,False,37.4,21.2,51.61,12,100,12
6269,N,2020-05-18 14:50:00,False,True,False,False,False,False,42.8,30.2,60.79,6,80,6
6270,NE,2020-05-18 22:56:00,False,True,False,False,False,False,33.8,17.6,51.04,22,100,22
6271,E,2020-05-19 04:56:00,False,True,False,False,False,False,28.4,19.4,68.61,19,110,19
6272,E,2020-05-19 14:52:00,False,True,False,False,False,False,39.2,26.6,60.29,9,100,9
6273,E,2020-05-19 22:57:00,False,True,False,False,False,False,35.6,23,59.79,12,120,12
6274,NE,2020-05-20 04:57:00,False,True,False,False,False,False,35.6,17.6,47.51,19,130,19
6275,W,2020-05-20 14:57:00,False,True,False,False,False,False,48.2,30.2,49.53,7,100,7
6276,W,2020-05-20 22:51:00,False,True,False,False,False,False,41,30.2,65.16,5,100,5
6277,W,2020-05-21 04:54:00,False,True,False,False,False,False,39.2,24.8,55.95,18,100,18
6278,W,2020-05-21 14:51:00,False,True,False,False,False,False,51.8,23,32.17,28,90,36
6279,W,2020-05-21 22:55:00,False,True,False,False,False,False,46.4,15.8,28.93,40,90,40
6280,W,2020-05-22 04:51:00,False,True,False,False,False,False,42.8,21.2,41.84,46,80,52
6281,W,2020-05-22 14:57:00,False,True,False,False,False,False,55.4,32,40.84,29,90,38
6282,NW,2020-05-22 22:55:00,False,True,False,False,False,False,50,28.4,43.03,25,90,25
6283,NW,2020-05-23 04:53:00,False,True,False,False,False,False,46.4,33.8,61.28,24,80,24
6284,S,2020-05-23 14:56:00,False,True,False,False,False,False,51.8,28.4,40.25,6,70,6
6285,NW,2020-05-23 22:56:00,False,True,False,False,False,False,42.8,32,65.38,5,70,5
6286,W,2020-05-24 04:53:00,False,True,False,False,False,False,41,30.2,65.16,12,80,12
6287,N,2020-05-24 14:57:00,False,True,False,False,False,False,53.6,30.2,40.54,4,80,4
6288,W,2020-05-24 22:54:00,False,True,False,False,False,False,46.4,26.6,45.73,5,90,5
6289,SW,2020-05-25 04:58:00,False,True,False,False,False,False,50,24.8,37.08,3,70,3
6290,SW,2020-05-25 14:53:00,False,False,False,True,False,False,51.8,51.8,100,16,0.25,20
6291,W,2020-05-25 22:51:00,False,False,False,True,False,False,48.2,48.2,100,28,0,33
6292,W,2020-05-26 04:51:00,False,False,False,True,False,False,50,50,100,22,0,22
6293,W,2020-05-26 14:55:00,False,False,False,False,False,False,60.8,50,67.54,10,40,15
6294,NW,2020-05-26 22:54:00,False,True,False,False,False,False,57.2,48.2,71.83,17,35,17
6295,W,2020-05-27 04:53:00,False,True,False,False,False,False,57.2,51.8,82.12,12,35,12
6296,S,2020-05-27 14:51:00,False,False,False,False,False,False,60.8,51.8,72.2,6,30,6
6297,SE,2020-05-27 22:51:00,False,True,False,False,False,False,60.8,46.4,59.01,8,40,8
6298,SW,2020-05-28 04:52:00,False,True,False,False,False,False,53.6,51.8,93.6,6,50,6
6299,W,2020-05-28 14:48:00,False,True,False,False,False,False,60.8,51.8,72.2,18,50,24
6300,SW,2020-05-28 22:54:00,True,True,False,False,False,False,53.6,53.6,100,44,0.06,55
6301,SW,2020-05-29 14:50:00,False,False,False,True,False,False,57.2,57.2,100,16,0,27
6302,W,2020-05-29 22:51:00,True,True,False,False,False,False,51.8,51.8,100,47,0,52
6303,W,2020-05-30 04:53:00,False,False,False,True,False,False,46.4,46.4,100,45,0,48
6304,NW,2020-05-30 14:49:00,False,True,False,False,False,False,48.2,30.2,49.53,21,70,30
6305,W,2020-05-30 22:54:00,True,True,False,False,False,False,39.2,39.2,100,32,0,32
6306,W,2020-05-31 04:51:00,True,True,False,False,False,False,28.4,28.4,100,53,0.12,64
6307,NW,2020-05-31 14:52:00,False,False,False,True,False,False,21.2,21.2,100,44,0.06,49
6308,NW,2020-05-31 22:56:00,False,False,False,True,False,False,19.4,19.4,100,47,0.06,54
6309,NW,2020-06-01 04:56:00,False,False,False,True,False,False,19.4,19.4,100,29,0,29
6310,NW,2020-06-01 14:53:00,True,True,False,False,False,False,26.6,23,86.07,39,50,49
6311,W,2020-06-01 22:52:00,True,True,False,False,False,False,24.8,24.8,100,29,0.06,29
6312,NW,2020-06-02 04:49:00,False,True,False,False,False,False,23,15.8,73.51,27,100,27
6313,W,2020-06-02 14:53:00,False,True,False,False,False,False,33.8,28.4,80.36,22,80,22
6314,W,2020-06-02 22:57:00,False,False,False,True,False,False,33.8,33.8,100,25,0.06,25
6315,W,2020-06-03 04:53:00,True,True,False,False,False,False,35.6,35.6,100,30,0,30
6316,W,2020-06-03 14:54:00,True,True,False,False,False,False,42.8,42.8,100,32,0,32
6317,W,2020-06-03 22:52:00,True,True,False,False,False,False,39.2,39.2,100,50,0,55
6318,W,2020-06-04 04:52:00,True,True,False,False,False,False,39.2,39.2,100,46,0,61
6319,W,2020-06-04 14:51:00,False,False,False,True,False,False,46.4,46.4,100,42,0.12,51
6320,W,2020-06-04 22:52:00,False,True,False,False,False,False,50,44.6,81.61,39,40,39
6321,W,2020-06-05 04:53:00,False,True,False,False,False,False,50,46.4,87.37,30,40,30
6322,W,2020-06-05 14:52:00,False,False,False,False,False,False,57.2,53.6,87.74,29,40,34
6323,W,2020-06-05 22:53:00,False,True,False,False,False,False,51.8,48.2,87.47,20,40,20
6324,W,2020-06-06 04:52:00,False,False,False,True,False,False,51.8,51.8,100,29,0.06,29
6325,W,2020-06-06 14:58:00,False,False,False,True,False,False,48.2,48.2,100,27,0,40
6326,NW,2020-06-06 22:50:00,False,False,False,True,False,False,41,41,100,27,0,32
6327,NW,2020-06-07 04:54:00,True,True,False,False,False,False,35.6,35.6,100,21,0,21
6328,N,2020-06-07 14:55:00,False,False,False,True,False,False,33.8,33.8,100,24,0.06,33
6329,NW,2020-06-07 22:53:00,False,True,False,False,False,False,33.8,30.2,86.49,34,90,39
6330,NW,2020-06-08 04:52:00,False,True,False,False,False,False,33.8,26.6,74.63,48,90,48
6331,NW,2020-06-08 14:56:00,False,True,False,False,False,False,42.8,35.6,75.5,35,90,41
6332,NW,2020-06-08 22:52:00,False,True,False,False,False,False,37.4,32,80.65,29,90,29
6333,NW,2020-06-09 04:56:00,False,True,False,False,False,False,37.4,30.2,74.98,34,80,34
6334,NW,2020-06-09 14:57:00,False,False,False,True,False,False,39.2,39.2,100,24,0,24
6335,NW,2020-06-09 22:53:00,False,True,False,False,False,False,46.4,23,39.36,10,90,10
6336,W,2020-06-10 04:56:00,False,True,False,False,False,False,46.4,37.4,70.68,4,90,4
6337,S,2020-06-10 14:57:00,False,False,False,True,False,False,46.4,46.4,100,13,0.25,20
6338,SW,2020-06-10 22:52:00,False,False,False,True,False,False,51.8,51.8,100,32,0,38
6339,S,2020-06-11 04:56:00,True,True,False,False,False,False,53.6,53.6,100,43,0,52
6340,W,2020-06-11 14:54:00,False,True,False,False,False,False,55.4,50,81.99,42,60,52
6341,W,2020-06-11 22:55:00,False,False,False,True,False,False,42.8,41,93.3,29,0.12,29
6342,W,2020-06-12 04:54:00,False,False,False,True,False,False,39.2,37.4,93.19,23,100,23
6343,W,2020-06-12 14:54:00,False,True,False,False,False,False,50,41,71.07,32,70,32
6344,W,2020-06-12 22:53:00,False,False,False,True,False,False,35.6,35.6,100,31,0,35
6345,W,2020-06-13 04:54:00,False,False,False,True,False,False,28.4,28.4,100,24,0.06,24
6346,SW,2020-06-13 14:52:00,False,False,False,True,False,False,33.8,33.8,100,5,0.06,5
6347,N,2020-06-13 22:59:00,False,False,False,True,False,False,28.4,28.4,100,5,0,5
6348,SW,2020-06-14 04:47:00,False,True,False,False,False,False,33.8,28.4,80.36,8,100,8
6349,SE,2020-06-14 14:56:00,True,True,False,False,False,False,35.6,33.8,93.08,1,100,1
6350,SW,2020-06-14 22:53:00,False,True,False,False,False,False,37.4,33.8,86.69,6,100,6
6351,NW,2020-06-15 04:47:00,False,False,False,True,False,False,33.8,33.8,100,12,0.06,12
6352,NE,2020-06-15 14:49:00,False,True,False,False,False,False,44.6,35.6,70.48,2,100,2
6353,N,2020-06-15 22:55:00,False,True,False,False,False,False,41,32,70.08,10,100,10
6354,E,2020-06-16 04:47:00,False,True,False,False,False,False,42.8,28.4,56.48,10,80,10
6355,W,2020-06-16 14:53:00,False,True,False,False,False,False,55.4,37.4,50.64,5,70,5
6356,W,2020-06-16 22:56:00,False,True,False,False,False,False,48.2,39.2,70.88,8,70,8
6357,W,2020-06-17 04:49:00,False,True,False,False,False,False,50,26.6,39.95,5,80,5
6358,W,2020-06-17 14:53:00,False,True,False,False,False,False,64.4,41,42.28,7,80,16
6359,S,2020-06-17 22:55:00,False,True,False,False,False,False,59,30.2,33.35,3,90,3
6360,W,2020-06-18 04:56:00,False,True,False,False,False,False,53.6,39.2,58.02,8,80,8
6361,W,2020-06-18 14:50:00,False,True,False,False,False,False,66.2,46.4,48.83,5,80,15
6362,W,2020-06-18 22:54:00,False,True,False,False,False,False,57.2,48.2,71.83,12,80,12
6363,W,2020-06-19 04:55:00,False,True,False,False,False,False,57.2,42.8,58.52,7,80,7
6364,E,2020-06-19 14:55:00,False,True,False,False,False,False,62.6,50,63.38,2,60,2
6365,W,2020-06-19 22:54:00,False,False,False,True,False,False,55.4,53.6,93.65,14,70,14
6366,N,2020-06-20 04:51:00,False,False,False,True,False,False,53.6,53.6,100,7,0.12,7
6367,W,2020-06-20 14:54:00,False,False,False,False,False,False,60.8,55.4,82.37,4,60,4
6368,E,2020-06-20 22:52:00,False,True,False,False,False,False,59,53.6,82.25,3,80,3
6369,S,2020-06-21 04:56:00,False,True,False,False,False,False,57.2,46.4,67.12,10,70,10
6370,E,2020-06-21 14:51:00,True,True,False,False,False,False,55,55,99.64,5,10,5
6371,SW,2020-06-21 22:49:00,False,False,False,True,False,False,55.4,55.4,100,7,0.06,7
6372,W,2020-06-22 04:57:00,False,True,False,False,False,False,55.4,53.6,93.65,9,40,9
6373,SW,2020-06-22 14:49:00,False,False,False,True,False,False,62.6,57.2,82.5,9,40,9
6374,W,2020-06-22 22:55:00,False,True,False,False,False,False,57.2,51.8,82.12,13,40,13
6375,W,2020-06-23 04:55:00,False,True,False,False,False,False,57.2,48.2,71.83,6,40,6
6376,S,2020-06-23 14:54:00,False,True,False,False,False,False,62.6,55.4,77.29,17,60,26
6377,S,2020-06-23 22:50:00,False,False,False,True,False,False,57.2,57.2,100,19,0,26
6378,SW,2020-06-24 04:50:00,False,False,False,True,False,False,55.4,55.4,100,22,0,32
6379,W,2020-06-24 14:49:00,False,False,False,True,False,False,53.6,53.6,100,32,0.06,41
6380,W,2020-06-24 22:54:00,False,False,False,True,False,False,44.6,44.6,100,34,0.06,39
6381,W,2020-06-25 04:58:00,False,True,False,False,False,False,39.2,37.4,93.19,35,70,35
6382,W,2020-06-25 14:51:00,False,True,False,False,False,False,50,39.2,66.27,27,70,36
6383,W,2020-06-25 22:57:00,False,True,False,False,False,False,46.4,39.2,75.84,33,80,33
6384,W,2020-06-26 04:47:00,False,True,False,False,False,False,44.6,42.8,93.35,23,80,23
6385,W,2020-06-26 14:51:00,False,True,False,False,False,False,51.8,41,66.48,22,70,28
6386,W,2020-06-26 22:57:00,False,True,False,False,False,False,46.4,42.8,87.19,34,70,34
6387,W,2020-06-27 04:51:00,False,True,False,False,False,False,46.4,41,81.34,25,50,25
6388,SW,2020-06-27 14:51:00,False,True,False,False,False,False,53.6,42.8,66.7,9,40,17
6389,S,2020-06-27 22:54:00,False,False,False,True,False,False,48.2,46.4,93.45,6,0.12,6
6390,SW,2020-06-28 04:51:00,False,True,False,False,False,False,50,42.8,76.18,7,50,7
6391,W,2020-06-28 14:57:00,True,True,False,False,False,False,53.6,48.2,81.87,5,4,5
6392,SE,2020-06-28 22:49:00,False,False,False,True,True,False,48.2,48.2,100,10,0,10
6393,S,2020-06-29 04:52:00,False,False,False,True,True,False,48.2,48.2,100,1,0.38,1
6394,E,2020-06-29 14:48:00,False,False,False,True,True,False,44.6,44.6,100,30,0,30
6395,E,2020-06-29 22:52:00,False,False,False,True,True,False,46.4,46.4,100,18,0.06,18
6396,E,2020-06-30 04:56:00,True,True,False,False,False,False,48.2,48.2,100,24,0.06,24
6397,E,2020-06-30 14:48:00,False,False,False,True,False,False,50,50,100,18,0.06,21
6398,E,2020-06-30 22:54:00,True,True,False,False,False,False,50,50,100,24,0.06,24
6399,E,2020-07-01 04:52:00,False,False,False,True,False,False,48.2,48.2,100,17,0.06,17
6400,E,2020-07-01 14:54:00,False,True,False,False,False,False,55.4,50,81.99,2,2,2
6401,NE,2020-07-01 22:57:00,False,True,False,False,False,False,51.8,46.4,81.74,14,40,14
6402,N,2020-07-02 04:54:00,False,False,False,True,False,False,50,50,100,15,0.06,15
6403,N,2020-07-02 14:57:00,False,True,False,False,False,False,60.8,50,67.54,19,35,28
6404,N,2020-07-02 22:50:00,False,False,False,True,False,False,53.6,53.6,100,24,0.12,32
6405,NE,2020-07-03 04:56:00,False,True,False,False,False,False,53.6,48.2,81.87,7,40,7
6406,NW,2020-07-03 14:54:00,False,False,False,True,False,False,55.4,55.4,100,7,0.06,7
6407,N,2020-07-03 22:54:00,True,True,False,False,False,False,51.8,50,93.55,7,30,7
6408,N,2020-07-04 04:53:00,False,True,False,False,False,False,48.2,42.8,81.47,18,40,18
6409,W,2020-07-04 14:53:00,False,True,False,False,False,False,57.2,48.2,71.83,12,50,12
6410,N,2020-07-04 22:51:00,False,True,False,False,False,False,50,41,71.07,8,60,8
6411,W,2020-07-05 04:51:00,False,True,False,False,False,False,50,35.6,57.52,10,50,10
6412,W,2020-07-05 14:50:00,False,True,False,False,False,False,55.4,42.8,62.46,11,60,27
